"MF_rel","DBF_rel","DNF_rel","EBF_rel","ENF_rel","lat"
0.00502197599868037,0.370998476902512,0,0.62336914726433,0.000610399834476906,-24.0208333319312
0.00807610693619213,0.340513247885753,0,0.651410645178055,0,-23.9791666652687
0.00924817671966786,0.337512667214809,0,0.651055142554696,0.00218401351082733,-23.9374999986062
0.00727013238509211,0.32223251324557,0,0.667402787750037,0.00309456661930137,-23.8749999986125
0.00430621732482277,0.325169480318593,0,0.66716500388846,0.00335929846812402,-23.8124999986187
0.00654303473532954,0.342559528239995,0,0.649397651446693,0.00149978557798239,-23.7708333319562
0.00374973747756502,0.343123567982095,0,0.651371544735201,0.00175514980513926,-23.7291666652937
0.00756322412728323,0.378181499048745,0,0.613345513991953,0.000909762832018412,-23.6874999986312
0.00214387437179857,0.400622266834123,0,0.595939593891762,0.00129426490231647,-23.6249999986375
0.00571996732760724,0.346567817998397,0,0.644830272683058,0.0028819419909377,-23.5624999986437
0.00881275492784155,0.346996513514147,0,0.63710698071338,0.00708375084463164,-23.5208333319813
0.0172053838711177,0.360505494559503,0,0.620357905012417,0.00193121655696219,-23.4791666653187
0.0105292709921396,0.315914851533831,0,0.672301122492788,0.00125475498124155,-23.4374999986562
0.00564629277050939,0.251426732311622,0,0.738078134317387,0.00484884060048113,-23.3749999986625
0.000849843000608933,0.29761412973546,0,0.699281341785192,0.00225468547873907,-23.3124999986687
0.00221877364946453,0.320455286765065,0,0.676728577462641,0.000597362122830275,-23.2708333320062
0.00123621967910533,0.336001276840696,0,0.658236031642175,0.00452647183802334,-23.2291666653437
0.00197272642553042,0.433717996354408,0,0.558091784879351,0.00621749234071069,-23.1874999986812
0.00133265336063763,0.517823700999021,0,0.473611811308389,0.00723183433195282,-23.1249999986875
0.00137021165889697,0.473682170480682,0,0.515942910332979,0.00900470752744248,-23.0624999986937
0.00448763336328078,0.396877558500615,0,0.593333149063362,0.00530165907274258,-23.0208333320312
0.00438088349776443,0.375493099907634,0,0.61506432474139,0.00506169185321137,-22.9791666653688
0.000352397024319784,0.452242847877056,0,0.544217477151576,0.00318727794704818,-22.9374999987062
0.00424507169214402,0.372706547553303,0,0.621687047202189,0.00136133355236326,-22.8749999987125
0.00508529032767221,0.368843545131468,0,0.62564053123103,0.000430633309829386,-22.8124999987187
0.0077356653435651,0.402777277956167,0,0.586586182196431,0.00290087450383691,-22.7708333320562
0.00288849829151349,0.451305054119452,0,0.543723227612434,0.00208321997660102,-22.7291666653937
0.00206327355732856,0.499316725591911,0,0.497642660744658,0.000977340106103004,-22.6874999987312
0.00230690310472844,0.462698089975246,0,0.534149471686827,0.000845535233198628,-22.6249999987375
0.00273255166990707,0.440464557925104,0,0.556529635237999,0.000273255166990707,-22.5624999987437
0.00351268951386726,0.479982366442258,0,0.51601691111051,0.000488032933365341,-22.5208333320812
0.00405055047315646,0.459737478703258,0,0.535097046616206,0.00111492420737987,-22.4791666654187
0.00338283886893342,0.428480374448978,0,0.565560666139891,0.00257612054219709,-22.4374999987563
0.00274759971529566,0.445596076151796,0,0.545350015832208,0.00630630830070021,-22.3749999987625
0.00529808797922622,0.489101579374312,0,0.500298726285687,0.00530160636077538,-22.3124999987687
0.00660380947457927,0.473243958315212,0,0.518806432750541,0.00134579945966778,-22.2708333321062
0.00325688373864993,0.499089356364147,0,0.496086425865021,0.00156733403218198,-22.2291666654437
0.00421512710980804,0.507576649347119,0,0.487926221337944,0.000282002205128488,-22.1874999987812
0.00962441413114208,0.499740442118431,0,0.490346374054427,0.000288769695999605,-22.1249999987875
0.00404116787429651,0.555231974001829,0,0.439547790706461,0.00117906741741332,-22.0624999987937
0.0026198112925876,0.548326503538585,0,0.446274433826462,0.0027792513423649,-22.0208333321312
0.000726944987313326,0.528355732517559,0,0.46563783114307,0.00527949135205784,-21.9791666654687
0.00125340792860103,0.551924450284792,0,0.436968733754022,0.00985340803258534,-21.9374999988062
0.00698893474701139,0.545556494389551,0,0.446333952354866,0.00112061850857118,-21.8749999988125
0.0155158447255042,0.518789225222352,0,0.463964237498108,0.00173069255403571,-21.8124999988188
0.0191420869675998,0.586790197322909,0,0.391294898518234,0.00277281719125698,-21.7708333321562
0.0144903575107783,0.637667087439277,0,0.346599582967348,0.00124297208259662,-21.7291666654938
0.0142180550557858,0.617690875921179,0,0.366527179787063,0.00156388923597256,-21.6874999988312
0.00712406674830555,0.487145457725167,0,0.503905172652747,0.00182530287378026,-21.6249999988375
0.00748989048981826,0.479838263860082,0.000151310911590784,0.508615552563443,0.00390498217506586,-21.5624999988437
0.0104493382478036,0.494747556575835,0,0.493615864361106,0.00118724081525536,-21.5208333321812
0.0161127109272817,0.506927905022418,0,0.47205986766145,0.00489951638885047,-21.4791666655187
0.00853830589231388,0.527328454698657,0,0.45866970609963,0.0054635333093997,-21.4374999988562
0.0258690590084797,0.544135968714749,0,0.419060379758714,0.0109345925180571,-21.3749999988625
0.0406453816889277,0.596169809447235,0,0.357332382073458,0.00585242679037944,-21.3124999988687
0.0499153438217536,0.578211106838326,0,0.369610524567042,0.00226302477287894,-21.2708333322063
0.0410774698435119,0.58653532780271,0,0.37043358140839,0.00195362094538815,-21.2291666655437
0.00967877115096663,0.558880514049705,0,0.429237742055078,0.00220297274425049,-21.1874999988813
0.00620207180843783,0.590862906372189,0,0.398012534289219,0.0049224875301534,-21.1249999988875
0.0132700321822606,0.522349114004026,0,0.461822267653464,0.00255858616024976,-21.0624999988937
0.00502550782849015,0.532734778242746,0,0.460430575406312,0.00180913852245237,-21.0208333322312
0.00312158889070639,0.520523456622557,0,0.476054722621065,0.000300231865671393,-20.9791666655687
0.00420809752546559,0.546324425042986,0.000134946263108974,0.447343132357861,0.00198939881057832,-20.9374999989062
0.00289235807470412,0.635717523994619,0,0.358236597131496,0.00315352079918044,-20.8749999989125
0.00512374639228457,0.647962076519815,0,0.333494020428843,0.0134201566590574,-20.8124999989187
0.00861079521723559,0.628664848873334,0,0.361638444656191,0.00108591125323984,-20.7708333322562
0.00341600451338612,0.65592542739797,0,0.338197765881017,0.00246080220762665,-20.7291666655938
0.00590913470512555,0.682502711680367,0,0.306164896860729,0.00542325675377794,-20.6874999989312
0.00204125968269018,0.666431606447286,0,0.327266013341125,0.00426112052889835,-20.6249999989375
0.00241200875490065,0.577470416055131,0,0.416410067582713,0.00370750760725561,-20.5624999989437
0.00204153375227745,0.534881843096692,0,0.460464408034321,0.00261221511670985,-20.5208333322812
0.00238265886965424,0.521829925547868,0,0.473643755432411,0.00214366015006598,-20.4791666656187
0.0055245962580257,0.50917027965235,0,0.482728692330324,0.0025764317593012,-20.4374999989562
0.00356662902825083,0.544854271193486,0,0.446667996804141,0.00491110297412189,-20.3749999989625
0.00305823486586124,0.56158734222845,0,0.432099721122324,0.00325470178336457,-20.3124999989687
0.00629318296838047,0.530549278092194,0,0.460214675366205,0.00294286357322108,-20.2708333323062
0.00407604256098508,0.522656479253884,0.000168798218207074,0.470821257258576,0.00227742270834736,-20.2291666656437
0.00516249802490412,0.55341271971631,0,0.437373816100425,0.00405096615836139,-20.1874999989812
0.0154301239538877,0.631366366719961,0,0.350309047902922,0.00289446142322825,-20.1249999989875
0.00928604837207906,0.594967073333593,0,0.392069814667155,0.00367706362717267,-20.0624999989937
0.00253318103327657,0.622423023610423,0,0.372607994342644,0.00243580101365658,-20.0208333323313
0.00465374342821535,0.595376636501234,0,0.398692878735494,0.00127674133505624,-19.9791666656687
0.00651696391652314,0.630431798647093,0,0.360956710773903,0.00209452666248115,-19.9374999990062
0.0207911986142552,0.631649349300879,0,0.3449509647386,0.00260848734626567,-19.8749999990125
0.0313993805769409,0.619747332268885,0,0.347424267316189,0.0014290198379851,-19.8124999990187
0.0367430109704895,0.586212853491032,0,0.372448278732326,0.00459585680615262,-19.7708333323562
0.0282573234724805,0.611179236790644,0,0.358117959468403,0.00244548026847224,-19.7291666656937
0.0369123819820346,0.660596829824575,0,0.299686198841427,0.00280458935196317,-19.6874999990312
0.0495709255386067,0.655585401153467,0,0.293442520436247,0.00140115287167911,-19.6249999990375
0.0417412460104666,0.653772656140613,0,0.303983953934145,0.000502143914775094,-19.5624999990438
0.0168953070035458,0.638219895398452,0,0.342353799658957,0.00253099793904569,-19.5208333323812
0.0159956642364253,0.628257694598396,0,0.355250431864076,0.000496209301103557,-19.4791666657188
0.015758167640211,0.645305028517952,0,0.338590177454807,0.000346626387030079,-19.4374999990562
0.0155890907976943,0.654985086024062,0,0.329135397094337,0.000290426083906695,-19.3749999990625
0.0249381130236904,0.718633437625308,0,0.254859980603522,0.0015684687474799,-19.3124999990687
0.0167327235776285,0.730876056284829,0,0.251404122842634,0.000987097294908533,-19.2708333324062
0.0111373356857396,0.736001442367009,0,0.252268876111353,0.000592345835898641,-19.2291666657437
0.0174384006576718,0.742975511020206,0,0.239317331122374,0.000268757199747753,-19.1874999990812
0.017320500622443,0.676635753623665,0,0.305892590796989,0.000151154956903411,-19.1249999990875
0.0133036714452482,0.680190381545261,0,0.305856743813823,0.000649203195667043,-19.0624999990937
0.0182345554490709,0.629983995029437,0,0.350974898795754,0.000806550725737997,-19.0208333324313
0.0188742746737427,0.668171076717783,0,0.310777979743159,0.00217666886531543,-18.9791666657687
0.019695349794673,0.655796714598553,0,0.323798366011899,0.000709569594874642,-18.9374999991063
0.0281913182219579,0.624308238746126,0,0.346159562884999,0.00134088014691702,-18.8749999991125
0.043516426722227,0.625186109384997,0,0.329403657014857,0.00189380687791935,-18.8124999991187
0.050950505863854,0.599010612695488,0,0.34762082989426,0.00241805154639767,-18.7708333324562
0.0519061392966049,0.618668494564094,0,0.32799487592666,0.00143049021264183,-18.7291666657937
0.0565896839249419,0.624093802085231,0,0.31687848330987,0.00243803067995689,-18.6874999991312
0.0520314127009103,0.640182360356605,0,0.305388619561849,0.00239760738063513,-18.6249999991375
0.0351743546159337,0.636128998579224,0,0.328051524675263,0.00064512212957909,-18.5624999991437
0.0463683962924041,0.649657507889124,0,0.303531175754995,0.000442920063477612,-18.5208333324812
0.0430833674940502,0.652074003950399,0,0.304015862210319,0.000826766345231594,-18.4791666658187
0.033672411149067,0.630341627201751,0,0.335285961715657,0.000699999933524507,-18.4374999991562
0.0142981987451603,0.653491971641975,0,0.33204354917212,0.000166280440744323,-18.3749999991625
0.00841967413542737,0.677862622059381,0,0.313450792345174,0.000266911460018202,-18.3124999991688
0.00954261368659635,0.646244743095289,0,0.344212643218115,0,-18.2708333325062
0.0164071348716918,0.630892365481924,0,0.352700499646385,0,-18.2291666658437
0.0141490952776027,0.584750716591129,0,0.40102944265488,7.07454763880133e-05,-18.1874999991812
0.0127747212209499,0.558873127285647,0,0.428280889957924,7.12615354785545e-05,-18.1249999991875
0.00760140946108948,0.549800475369268,0,0.438552470721746,0.00404564444789674,-18.0624999991937
0.0118242389131473,0.521288874888868,0,0.466739793315626,0.000147092882358281,-18.0208333325312
0.00671081899185494,0.496423059833868,0,0.496801313649102,6.48075251748192e-05,-17.9791666658687
0.009059706385561,0.483958551968383,0.000119742345730379,0.50668238578173,0.000179613518595568,-17.9374999992062
0.00959759517529921,0.507139570711762,0,0.483167062601567,9.57715113723058e-05,-17.8749999992125
0.00743545257224972,0.507544310390262,0,0.48446118045844,0.000559056579048099,-17.8124999992187
0.00822413521786092,0.507979913492566,0,0.483534581946446,0.000261369343126906,-17.7708333325563
0.0113818053971052,0.485232140442051,0,0.503332366399536,5.36877613070999e-05,-17.7291666658937
0.0112984574312467,0.470340968557232,0,0.517823762818626,0.000536811192895124,-17.6874999992312
0.0102748827854851,0.495399630087517,0,0.493019217153412,0.00130626997358574,-17.6249999992375
0.00497039048895082,0.492492900009986,0,0.501288767617939,0.00124794188312424,-17.5624999992437
0.00406065306947621,0.493893940880697,0,0.501791982631412,0.000253423418414995,-17.5208333325812
0.0128043577918121,0.496755451504334,0,0.489815017511509,0.000625173192344419,-17.4791666659187
0.0254854351383974,0.520405102148015,0,0.454043110425192,6.63522883960753e-05,-17.4374999992562
0.0280335489959643,0.550921019759757,0,0.420685670575489,0.000359760668789308,-17.3749999992625
0.0178343549910193,0.57934894224593,0,0.402433502346292,0.000383200416759319,-17.3124999992688
0.01330643720774,0.591732967520168,0,0.394834310056905,0.000126285215186319,-17.2708333326062
0.0325821960426637,0.586801542973224,0,0.379551156291912,0.00106510469220103,-17.2291666659438
0.0556136193463992,0.571098251101448,0,0.371736955930497,0.00155117362165635,-17.1874999992812
0.050011947142846,0.570485233698067,0,0.378908967109331,0.000593852049755386,-17.1249999992875
0.0458039817544869,0.574462705750631,0,0.378443785981524,0.0012895265133583,-17.0624999992937
0.0435213169879989,0.594068743150086,0,0.362042777474307,0.000367162387608211,-17.0208333326312
0.0546730772591323,0.564611275845882,0,0.378156118519105,0.00255952837588081,-16.9791666659687
0.0601217991833967,0.528644663567992,0,0.409556041008781,0.00167749623983067,-16.9374999993062
0.0435033404522989,0.522514076540897,0,0.429199912079291,0.00478267092751312,-16.8749999993125
0.0382199253659001,0.476784187135171,0,0.48221678546433,0.00277910203459895,-16.8124999993187
0.0432563025239599,0.466993794771076,0,0.487073167486936,0.00267673521802714,-16.7708333326562
0.0457998776800111,0.449214261935546,0,0.502134659550624,0.00285120083381934,-16.7291666659937
0.0406931014191066,0.440245809702624,0,0.517762766547485,0.00129832233078529,-16.6874999993313
0.0412609398783034,0.445527052401615,0,0.510834296521359,0.00237771119872276,-16.6249999993375
0.0406288347145608,0.466312009115865,0,0.491047721197004,0.00201143497257031,-16.5624999993437
0.041047069084191,0.445612739411597,0,0.51118184618192,0.00215834532229126,-16.5208333326812
0.040996782811325,0.418692492731985,0,0.539000172318433,0.00131055213825749,-16.4791666660187
0.0259337561789426,0.432802245062773,0,0.5404926392489,0.000771359509383955,-16.4374999993562
0.019664087186251,0.403923424381014,0,0.57619169964064,0.000220788792094611,-16.3749999993625
0.0199539733823284,0.380665054971144,0,0.598804178173654,0.000576793472873449,-16.3124999993687
0.0243956276521056,0.35004308120239,0,0.623782061322806,0.00177922982269861,-16.2708333327062
0.0305137853989272,0.316681911084192,0,0.652623954728659,0.000180348788221542,-16.2291666660437
0.0343454418442661,0.328816026391494,0,0.634924053718958,0.00191447804528202,-16.1874999993812
0.040113430994998,0.312916231877447,0,0.645997469486975,0.000972867640580244,-16.1249999993875
0.0339884903861527,0.322419623490154,0,0.64304436397373,0.000547522149962806,-16.0624999993938
0.0374141727646217,0.287440191676495,0,0.674570866694333,0.000574768864549668,-16.0208333327312
0.0184131399308501,0.249947212272685,0,0.731239533755589,0.000400114040876245,-15.9791666660687
0.0111439046496915,0.250148003166478,0,0.738283609061453,0.000424483122378066,-15.9374999994062
0.0110806569735797,0.233687527666471,0,0.754797381795793,0.000434433564156122,-15.8749999994125
0.014550177325119,0.228463289768212,4.537863985695e-05,0.754626843634108,0.00231431063270445,-15.8124999994187
0.0152499026162281,0.221143775101773,0,0.762897343172507,0.000708979109491387,-15.7708333327562
0.0356272528601897,0.223595932310937,0,0.739192544559385,0.00158427026948794,-15.7291666660937
0.0316542992023787,0.212324075650079,0,0.75554593507738,0.000475690070162578,-15.6874999994312
0.0234937669460965,0.188691578051527,0,0.786984757228138,0.000829897774238296,-15.6249999994375
0.0149448911381341,0.180332785474153,0,0.803919177039622,0.000803146348090901,-15.5624999994437
0.00983621544413216,0.183127092780011,0,0.806951501368925,8.5190406931502e-05,-15.5208333327813
0.0116632144615837,0.157289487016533,0,0.830546794018917,0.000500504502965676,-15.4791666661187
0.0103714807823888,0.138286425671412,0,0.851168676990152,0.000173416556047352,-15.4374999994563
0.0160684611936964,0.158420380549522,0,0.824406102083427,0.00110505617335427,-15.3749999994625
0.0227959128701312,0.173818741556138,0,0.803019703147251,0.000365642426479449,-15.3124999994687
0.0307702344610517,0.178337659211963,0,0.790558106966212,0.000333999360773633,-15.2708333328062
0.0232135792293986,0.182183430283991,0,0.794400970114347,0.000202020372263432,-15.2291666661437
0.020228668804924,0.172698297011192,0,0.807073034183884,0,-15.1874999994812
0.0258320371141917,0.143170488355328,0,0.830731152254169,0.000266322276311127,-15.1249999994875
0.0257858218776328,0.112386145146858,0,0.860399854882878,0.00142817809263052,-15.0624999994937
0.0346233828883877,0.114976757801491,0,0.850323258905501,7.66004046203267e-05,-15.0208333328312
0.0303212758835346,0.115380804228739,0,0.854041856633286,0.000256063254439987,-14.9791666661688
0.0360139394946012,0.130802549618589,0,0.832887799921681,0.000295710965128735,-14.9374999995062
0.0265603537106157,0.14331378905971,0,0.82987210143345,0.000253755796224308,-14.8749999995125
0.0220231445922843,0.170233224387956,0,0.807207571613087,0.000536059406672711,-14.8124999995187
0.0280203966812118,0.162741507324876,0,0.808281496391709,0.000956599602203533,-14.7708333328562
0.0357937187734261,0.152626718168203,0,0.811497373118593,8.21899397782459e-05,-14.7291666661937
0.0271838375709954,0.179708637474399,0,0.792396563048902,0.000710961905702956,-14.6874999995312
0.0253687928898756,0.198045126266619,0,0.776289625841744,0.000296455001760611,-14.6249999995375
0.032489238939183,0.188173929719745,0,0.779251780977357,8.50503637151388e-05,-14.5624999995437
0.048403448581193,0.196256693962509,0,0.754710272837536,0.000629584618761944,-14.5208333328812
0.0532179787516554,0.216977307122302,0,0.728246554328284,0.00155815979775882,-14.4791666662187
0.055054192683407,0.210901342572338,0,0.733524719824056,0.000519744920199857,-14.4374999995563
0.073159136759635,0.221774075252284,0,0.704766210261757,0.000300577726323849,-14.3749999995625
0.0861927611783115,0.20534067436511,0,0.708166937244901,0.000299627211677645,-14.3124999995687
0.0890624057860264,0.184005386342376,3.68788429755803e-05,0.726508340652668,0.000386988375953466,-14.2708333329062
0.0875919561186614,0.18861881590308,0,0.723011085356291,0.000778142621968038,-14.2291666662437
0.0841851116078525,0.193632766541977,0,0.72086242754013,0.00131969431003958,-14.1874999995812
0.103458168812996,0.171210451865892,0,0.72335393335713,0.00197744596398148,-14.1249999995875
0.117804266052298,0.190846921321499,0,0.688626137191933,0.00272267543427028,-14.0624999995937
0.120033911805806,0.199949354976833,0.000196037741211783,0.677036959489246,0.00278373598690286,-14.0208333329312
0.103381336536192,0.224273918374984,0,0.671740032635359,0.000604712453465043,-13.9791666662687
0.109686367814278,0.241065471575948,0,0.648812782065922,0.000435378543851328,-13.9374999996062
0.133032390142932,0.222239011147173,0,0.64355432745204,0.0011742712578549,-13.8749999996125
0.151542926583246,0.219194686104321,0,0.626030680953262,0.00323170635917065,-13.8124999996188
0.161509797661503,0.210405774437357,0,0.623604953858932,0.00447947404220836,-13.7708333329562
0.16944234976273,0.218747146659328,0,0.608042658323054,0.00376784525488785,-13.7291666662938
0.164822782440877,0.209967848362304,0,0.622097824908236,0.00311154428858217,-13.6874999996312
0.159094250274145,0.204733527859138,0,0.631254533513855,0.00491768835286225,-13.6249999996375
0.169201464826081,0.189907580288867,0,0.635088886950534,0.00580206793451813,-13.5624999996437
0.177651878722603,0.187674178485492,0,0.627840753547691,0.00683318924421377,-13.5208333329812
0.174503271844954,0.168647448028439,0,0.645992373973155,0.0108569061534513,-13.4791666663187
0.201958152736354,0.170555849403988,0,0.620958696761821,0.00652730109783749,-13.4374999996562
0.18425076149569,0.171229290607939,1.46988291402206e-05,0.636784847260293,0.00772040180693747,-13.3749999996625
0.159350972212874,0.19160171566564,0,0.642110713648314,0.00693659847317185,-13.3124999996687
0.145346261263941,0.175475142968808,0,0.6695832152374,0.00959538052985076,-13.2708333330063
0.149851543049543,0.152407935940312,0,0.693726173359662,0.00401434765048299,-13.2291666663437
0.155698887791573,0.141059773290561,0,0.698737901257015,0.00450343766085181,-13.1874999996813
0.170019591771878,0.129368166926471,1.30426109855465e-05,0.695114341067473,0.00548485762319164,-13.1249999996875
0.183496720813608,0.12291254304913,0,0.688911082514304,0.00467965362295702,-13.0624999996937
0.175916962974701,0.119571103051716,0,0.698508676922259,0.00600325705132464,-13.0208333330312
0.15837367614065,0.11791698030139,0,0.716805831416688,0.0069035121412727,-12.9791666663687
0.148635212943704,0.113226484906134,0,0.733298505246448,0.00483979690371376,-12.9374999997062
0.155881084009,0.103841615653658,0,0.738287092958568,0.00199020737877443,-12.8749999997125
0.149054779596384,0.112898380724098,2.08147711614905e-05,0.736110829507155,0.00191519540120129,-12.8124999997187
0.145738776135005,0.112105634228559,0,0.741126608434031,0.00102898120240515,-12.7708333330562
0.150324458478129,0.121488344061407,0,0.727321875945797,0.000865321514666606,-12.7291666663938
0.146149388510528,0.106282057870373,0,0.746515777803847,0.00105277581525222,-12.6874999997312
0.142578862113792,0.0930770667678054,0,0.763644586336137,0.00069948478226523,-12.6249999997375
0.138318774830497,0.0934491581872196,0,0.767102589955986,0.00112947702629748,-12.5624999997437
0.138165243455582,0.0981603279038393,0,0.761575122546719,0.00209930609385944,-12.5208333330812
0.142644751378971,0.0973159673078908,0,0.75775889905523,0.00228038225790883,-12.4791666664187
0.134588500767348,0.114612505605984,0,0.749380110833171,0.0014188827934968,-12.4374999997562
0.119419916727626,0.0974069994948927,2.38974508272145e-05,0.782088936093139,0.00106025023351472,-12.3749999997625
0.107056524154466,0.0883704748031637,0,0.804062099128653,0.000510901913717409,-12.3124999997687
0.0964880455070659,0.0883731161683242,0,0.814923595147189,0.000215243177420789,-12.2708333331062
0.0945782126022931,0.0811961879287899,0,0.82379613304978,0.000429466419137242,-12.2291666664437
0.0899376104788261,0.0833733849635626,0.000127641731829363,0.826409286903816,0.000152075921965892,-12.1874999997813
0.0853672308806505,0.0895377062050861,8.20307947503257e-05,0.824872759455139,0.000140272664374034,-12.1249999997875
0.0936189760718321,0.0925866023582429,0,0.81360164493213,0.000192776637794638,-12.0624999997937
0.0885247931544107,0.0918818965589576,0,0.819121905248329,0.000471405038302881,-12.0208333331313
0.0840135124629005,0.0927981101760603,0,0.822017524205856,0.00117085315518321,-11.9791666664687
0.0680750174863226,0.100157272829334,0,0.82971162198185,0.00205608770249271,-11.9374999998062
0.0507282788805986,0.0950254406386544,0,0.853622885559416,0.00062339492133102,-11.8749999998125
0.0553887891891367,0.0778179086279739,0,0.865696737335085,0.00109656484780397,-11.8124999998187
0.05717948817318,0.0741206950444222,0,0.868318842893767,0.00038097388863106,-11.7708333331562
0.0620752084380298,0.0756703797720828,0,0.861794369576642,0.000460042213245084,-11.7291666664937
0.060864957175451,0.0779140891236132,0,0.860929398172046,0.000291555528889834,-11.6874999998312
0.0640948442041969,0.0724863273663953,0,0.862998035558301,0.000420792871107211,-11.6249999998375
0.0727521398704012,0.0670730333776104,0,0.859575738680733,0.000599088071255134,-11.5624999998438
0.0685870090783419,0.0702716702273582,0,0.860612962274176,0.000528358420123967,-11.5208333331812
0.0586136707370705,0.0674067137904136,0,0.873492015306561,0.000487600165954543,-11.4791666665188
0.0523480856209123,0.0597119394046593,0,0.887467311280784,0.000472663693644517,-11.4374999998562
0.0580620775095776,0.0661019934549902,0,0.875398409984772,0.000437519050659766,-11.3749999998625
0.0667996176862566,0.0781500856905645,0,0.854285954738212,0.000764341884966783,-11.3124999998687
0.0764952044203683,0.074566221108409,0,0.848617349629815,0.000321224841407484,-11.2708333332062
0.0702352169535213,0.0752318162804161,0,0.854158489448187,0.000374477317876022,-11.2291666665437
0.0635409073523414,0.0712497933105481,0,0.864846884971232,0.000362414365878774,-11.1874999998812
0.0731646826311513,0.071367471349007,0,0.855266715910526,0.00020113010931586,-11.1249999998875
0.0615122130950525,0.0802170448714165,0,0.858214149204498,5.6592829032623e-05,-11.0624999998937
0.0664450005553255,0.0803039179219845,0,0.852874477896923,0.000376603625767227,-11.0208333332313
0.0618360806145244,0.0839175762852745,1.86378005876924e-05,0.854190429698438,3.72756011753848e-05,-10.9791666665687
0.0639699918281224,0.0870813921521017,1.88722550928268e-05,0.848495681897548,0.000434061867135017,-10.9374999999063
0.0827968590425872,0.0869181248641931,0,0.829809309417718,0.000475706675501803,-10.8749999999125
0.076452960781699,0.0792792340832971,0,0.843661330285015,0.00060647484998884,-10.8124999999187
0.0649724120087968,0.0758096553722698,0,0.858829061944913,0.000388870674020134,-10.7708333332562
0.0648943741937049,0.0726763190645531,5.36932507738086e-05,0.862041522147131,0.000334091343837684,-10.7291666665937
0.0603933976151832,0.0653773736460491,0,0.87394164006091,0.000287588677857883,-10.6874999999312
0.0598031239443175,0.0839285471126893,0,0.854886255390048,0.00138207355294512,-10.6249999999375
0.0667912522928281,0.08530193504889,0,0.847583875154254,0.000322937504027514,-10.5624999999437
0.0675625029726169,0.0918629702240084,0,0.840081044943553,0.000493481859822086,-10.5208333332812
0.0631563368665461,0.08403356972722,0,0.852610297001425,0.000199796404809285,-10.4791666666188
0.0694312057086005,0.101117911532295,0,0.828699740760468,0.000751141998635947,-10.4374999999562
0.0756207600218743,0.0981552233899706,0,0.826104689232838,0.000119327355317151,-10.3749999999625
0.082217596067072,0.0902727606259665,0,0.827392488051737,0.000117155255224635,-10.3124999999688
0.0743488685366325,0.0886870692548993,0,0.836814417759988,0.000149644448480258,-10.2708333333062
0.0819272105685765,0.0754334278105311,0,0.842565927221425,7.34343994675937e-05,-10.2291666666437
0.0856443128053781,0.0822777947501431,0,0.831161148389243,0.000916744055236295,-10.1874999999812
0.0821537396843226,0.0796407758299047,0,0.838053009968905,0.000152474516867496,-10.1249999999875
0.0832533878212104,0.0840985486038698,0,0.832414507977754,0.000233555597165558,-10.0624999999937
0.0776993675559911,0.0938768097526644,0,0.82830124988798,0.000122572803364534,-10.0208333333312
0.0658529230091412,0.0933028471404049,0,0.840844229850454,0,-9.97916666666875
0.0656318843033974,0.093730757280203,0,0.839983202468017,0.000654155948383143,-9.93750000000624
0.062743426462722,0.0755445462199314,0,0.861207109912558,0.00050491740478877,-9.8750000000125
0.072621350917171,0.068484098353925,3.38874296147414e-05,0.858558797411629,0.000301865887660735,-9.81250000001874
0.0748397377825335,0.0671506293630319,0,0.857834485218241,0.000175147636193438,-9.77083333335625
0.0670405408675143,0.0560662997893827,0,0.87685020864414,4.29506989625149e-05,-9.72916666669374
0.0513881450239682,0.0604933717611937,0,0.887175945481666,0.000942537733171493,-9.68750000003125
0.0530626137566003,0.0606148734343096,0,0.885908874959204,0.000413637849886406,-9.6250000000375
0.0584437875777526,0.0554784386664692,0,0.885467982039178,0.000609791716600347,-9.56250000004374
0.0574200136687674,0.0553994559779147,0,0.88567820729515,0.00150232305816803,-9.52083333338125
0.0577140456914505,0.0587652833759888,0,0.883327046844435,0.000193624088126234,-9.47916666671874
0.053731992192934,0.0614886829962557,0,0.884245967145708,0.000533357665102436,-9.43750000005625
0.0548496191885015,0.0632605038394066,0,0.881278911829234,0.000610965142858462,-9.37500000006249
0.0574847458926123,0.0608692199318835,0,0.879564434485321,0.00208159969018351,-9.31250000006875
0.0621690546733029,0.0648781252689563,0,0.871461357149609,0.00149146290813202,-9.27083333340624
0.0694717103885154,0.0552415533965476,0,0.875258751638748,2.79845761887273e-05,-9.22916666674375
0.0737949116206818,0.0602160177235431,0,0.865836728307225,0.000152342348550266,-9.18750000008124
0.0622204944510569,0.0650602847079493,0,0.872374545512897,0.000344675328096913,-9.1250000000875
0.0524156136701819,0.0669608186486371,1.88234726707287e-05,0.880024380590878,0.000580363617632743,-9.06250000009375
0.0441185565473372,0.0619489817583234,0,0.893547365399841,0.000385096294498757,-9.02083333343124
0.0414507943479418,0.057451764363186,2.52617585709546e-05,0.900900547567156,0.000171631963144912,-8.97916666676875
0.0400541625300606,0.0563380328096577,0,0.903489735803887,0.000118068856394523,-8.93750000010624
0.0448567107052502,0.0639405317442825,0.000220951324458879,0.890517276821242,0.000464529404766018,-8.87500000011249
0.048971324260414,0.063959479952167,0.000108887234642882,0.886296677352425,0.000663631200350673,-8.81250000011875
0.0468769001282791,0.0639523740685707,0.000348837566616565,0.888194194881476,0.000627693355057801,-8.77083333345625
